FID,MASK,X,Y,landcover,geology,flowaccum,winter_rad
5510,0,739065.1606,3847791.956,1,1,2,2
5511,0,742492.0284,3844260.912,3,2,2,1
5512,0,726471.2443,3845402.415,1,5,1,3
5513,0,730701.9975,3848470.998,4,3,1,3
5514,0,744086.7131,3851979.094,1,1,1,3
5515,0,731664.365,3843051.214,11,5,2,3
5516,0,736923.9775,3854429.092,4,2,1,2
5517,0,726449.2786,3853854.406,4,5,2,3
5518,0,734871.9201,3847620.346,4,2,2,2
5519,0,756288.2326,3852933.402,1,3,1,2
5520,0,736695.0497,3843353.142,1,4,2,2
5521,0,746065.468,3845706.932,3,3,1,1
5522,0,728320.0549,3842506.141,8,5,1,3
5523,0,744908.6882,3851885.01,3,1,2,2
5524,0,729234.634,3845784.262,1,5,1,3
5525,0,751852.223,3846835.943,1,4,1,2
5526,0,729936.1712,3856062.981,4,3,1,2
5527,0,746249.2636,3852509.957,1,1,1,2
5528,0,754015.5283,3842813.972,4,3,1,1
5529,0,739539.775,3842322.314,4,2,1,2
5530,0,753376.9783,3848981.895,6,1,1,2
5531,0,726755.3115,3841505.359,8,3,1,2
5532,0,755503.4024,3843498.789,4,3,1,3
5533,0,755902.3468,3852351.561,1,3,1,2
5534,0,755056.6174,3849613.93,1,2,1,3
5535,0,746506.8789,3845933.756,3,3,2,2
5536,0,737834.6463,3847283.2,4,1,1,3
5537,0,738771.5481,3852003.941,0,1,1,3
5538,0,730910.808,3839872.602,5,5,1,3
5539,0,741318.3992,3846454.315,1,2,1,2
5540,0,741892.1965,3845776.021,4,2,1,3
5541,0,735419.2976,3852830.791,10,1,1,3
5542,0,728220.8946,3855393.78,4,5,1,2
5543,0,744982.5274,3852340.264,1,1,3,3
5544,0,737441.2635,3846389.777,4,2,1,2
5545,0,727127.5643,3848880.234,12,5,2,2
5546,0,741610.4894,3845202.53,1,2,1,2
5547,0,748588.1036,3840945.701,10,3,2,2
5548,0,739198.0454,3847881.464,3,1,1,2
5549,0,739465.7098,3854547.505,3,2,1,3
5550,0,740313.1731,3850579.818,1,1,1,3
5551,0,752883.7925,3841468.224,3,3,2,3
5552,0,745296.4182,3855246.718,4,1,1,2
5553,0,744078.5009,3841855.458,4,3,1,3
5554,0,734049.3329,3855984.148,1,2,1,3
5555,0,735701.6255,3848180.137,1,2,1,2
5556,0,745251.0703,3846515.384,3,2,1,3
5557,0,753519.7977,3839521.303,4,3,1,2
5558,0,753962.9015,3854230.647,1,2,1,3
5559,0,750651.6029,3842974.672,4,3,1,3
5560,0,735642.4632,3848862.09,1,1,1,2
5561,0,738484.2203,3844001.51,4,2,2,3
5562,0,748617.9989,3846081.13,3,3,2,2
5563,0,755552.349,3839775.216,3,3,2,2
5564,0,743523.6203,3844185.408,1,3,1,3
5565,0,738084.4913,3839851.73,3,4,1,2
5566,0,734815.8672,3844206.773,8,5,2,3
5567,0,726569.368,3845865.122,1,3,2,3
5568,0,733999.509,3853963.63,1,1,1,2
5569,0,730752.1392,3841949.72,4,5,2,2
5570,0,739922.4751,3846542.574,1,2,3,2
5571,0,749187.8196,3845080.526,3,3,2,2
5572,0,741739.4078,3853579.125,1,1,1,2
5573,0,729071.1879,3854638.858,1,5,1,2
5574,0,751917.9485,3848995.222,1,1,1,3
5575,0,746259.4214,3855337.375,4,1,1,3
5576,0,732225.3265,3848428.922,4,2,2,1
5577,0,727897.1302,3852734.655,4,2,1,3
5578,0,738942.4454,3845033.174,4,2,1,3
5579,0,738855.4203,3850607.833,3,1,1,2
5580,0,748708.027,3849465.474,1,1,1,3
5581,0,752859.6547,3854355.889,1,2,2,2
5582,0,738338.4746,3847139.717,4,1,1,3
5583,0,744193.6901,3844682.911,1,3,1,2
5584,0,727124.4817,3853110.022,4,5,1,3
5585,0,731263.3492,3840714.708,1,5,1,3
5586,0,737203.883,3842677.039,3,5,1,2
5587,0,743062.2743,3839384.483,1,4,2,3
5588,0,751159.4728,3843028.963,1,3,1,2
5589,0,741357.9308,3855183.367,4,1,1,3
5590,0,745990.5198,3841574.898,10,3,2,2
5591,0,747626.6795,3847111.504,3,1,1,3
5592,0,728170.1634,3848754.033,8,5,3,3
5593,0,744246.0624,3844377.519,4,3,1,1
5594,0,756275.4949,3840939.889,3,3,1,3
5595,0,753409.7636,3847797.222,10,1,1,3
5596,0,752353.2762,3851261.457,4,3,1,2
5597,0,755935.3122,3853420.168,1,3,1,2
5598,0,737141.5723,3846508.514,3,3,1,2
5599,0,729880.7589,3855181.407,3,2,1,2
5600,0,734338.7017,3850337.329,10,4,1,3
5601,0,749126.1653,3840789.354,3,3,1,2
5602,0,731941.3155,3846001.65,3,3,3,2
5603,0,742315.3558,3847531.963,3,1,2,1
5604,0,748913.0231,3848863.577,1,1,1,3
5605,0,748045.7128,3847346.502,3,4,1,2
5606,0,746571.9023,3839322.818,1,1,3,3
5607,0,741617.222,3842662.353,4,2,1,2
5608,0,741831.395,3841476.533,4,2,1,2
5609,0,745679.3176,3854910.118,4,1,1,3
5610,0,738133.6914,3855638.659,1,2,2,2
5611,0,732509.0485,3854888.815,3,2,1,2
5612,0,738548.1812,3842578.905,10,1,1,2
5613,0,752273.341,3841596.514,3,3,1,2
5614,0,734859.8485,3852399.182,10,4,1,3
5615,0,733234.2642,3856360.171,1,2,1,2
5616,0,751796.3372,3848762.738,3,1,1,2
5617,0,728010.4624,3841533.141,8,5,1,3
5618,0,747556.6426,3846105.858,3,3,1,3
5619,0,742980.5787,3847702.662,3,1,3,2
5620,0,727775.9275,3840585.785,10,5,1,3
5621,0,739617.9853,3851530.887,1,1,1,3
5622,0,750540.1855,3855057.876,1,2,1,2
5623,0,747912.6591,3845585.359,3,3,2,2
5624,0,747162.9366,3841191.684,4,3,1,3
5625,0,754050.2696,3847071.402,14,1,1,3
5626,0,732069.6143,3846471.006,10,3,1,2
5627,0,734926.6345,3839677.381,10,4,1,3
5628,0,739642.9747,3839379.517,11,5,1,2
5629,0,748766.0749,3855138.229,3,2,1,3
5630,0,752502.1022,3845382.684,3,3,3,2
5631,0,744013.7362,3841429.714,10,2,1,3
5632,0,731251.0508,3839478.783,5,4,1,3
5633,0,737065.8052,3839026.101,10,4,2,3
5634,0,732183.9205,3855535.269,1,2,1,3
5635,0,743021.9144,3849777.633,10,1,1,3
5636,0,728785.474,3845635.365,3,5,1,3
5637,0,739375.9648,3849878.888,14,1,3,3
5638,0,741260.2613,3854593.507,3,2,1,3
5639,0,726350.4409,3856196.514,8,5,1,3
5640,0,735492.8144,3850470.099,1,1,1,2
5641,0,731368.1326,3850282.483,5,4,2,2
5642,0,741235.3378,3846205.815,1,2,1,2
5643,0,728704.4133,3854130.257,1,2,1,3
5644,0,743587.3834,3845600.344,15,2,1,2
5645,0,754236.3047,3839567.146,4,3,1,2
5646,0,735789.3186,3846476.542,9,3,1,2
5647,0,753909.1617,3852792.309,1,3,1,2
5648,0,734492.5407,3854024.554,5,1,1,2
5649,0,754710.2903,3843559.217,1,3,2,2
5650,0,743993.2409,3839830.032,4,1,2,3
5651,0,742333.791,3842868.076,4,2,1,3
5652,0,748578.445,3844446.636,4,3,1,3
5653,0,741664.0162,3856234.227,1,1,1,2
5654,0,750358.4412,3844189.705,3,3,2,1
5655,0,731360.3992,3854041.95,1,2,1,3
5656,0,746410.4738,3842367.332,4,3,1,2
5657,0,734234.5021,3855704.218,10,2,2,2
5658,0,755269.7382,3840606.513,3,3,1,2
5659,0,745589.3495,3841992.907,4,3,3,2
5660,0,755705.2452,3853153.781,1,3,2,2
5661,0,748549.9696,3842068.07,10,3,1,2
5662,0,740478.5185,3847183.22,0,1,1,2
5663,0,756540.9844,3842118.76,3,3,1,1
5664,0,748022.6911,3841952.879,3,3,3,2
5665,0,730405.1627,3844653.621,3,5,2,3
5666,0,734979.5734,3839957.658,8,5,2,3
5667,0,742741.0933,3847786.546,3,1,1,2
5668,0,739391.1171,3840410.071,4,5,1,2
5669,0,742756.9613,3846180.37,1,2,1,3
5670,0,734173.2222,3853062.617,1,4,2,2
5671,0,726640.8979,3850369.159,1,5,2,2
5672,0,744217.5465,3847875.899,1,1,2,2
5673,0,728519.5059,3851218.011,12,4,1,2
5674,0,750298.4948,3855883.084,1,2,1,3
5675,0,726596.9399,3848673.768,11,5,2,3
5676,0,736919.8922,3841927.572,3,5,1,3
5677,0,744390.7738,3854075.144,14,1,1,3
5678,0,747038.9088,3844470.934,1,3,1,3
5679,0,747460.1048,3845252.437,1,3,1,3
5680,0,744830.1892,3845734.351,4,3,2,1
5681,0,739091.3575,3846041.395,1,2,1,2
5682,0,736286.6152,3849880.202,10,1,1,3
5683,0,747999.1632,3847085.34,1,1,1,2
5684,0,732608.4946,3842381.897,3,5,2,3
5685,0,740860.0784,3844492.542,1,2,1,3
5686,0,728191.8294,3845932.527,1,5,1,3
5687,0,739595.3739,3853146.181,4,1,2,3
5688,0,741477.0829,3850982.859,0,1,1,3
5689,0,743798.3449,3838916.221,10,4,1,3
5690,0,750708.706,3853749.649,4,2,1,3
5691,0,738222.3712,3846340.21,3,2,1,2
5692,0,727303.3842,3849746.424,1,5,1,3
5693,0,756372.8783,3846252.658,15,1,1,3
5694,0,753313.8073,3840773.653,4,3,1,3
5695,0,755035.1882,3842286.05,1,3,1,3
5696,0,746165.1409,3843343.7,3,3,1,2
5697,0,734091.0332,3848175.172,1,2,1,2
5698,0,734657.5576,3851535.063,1,4,1,3
5699,0,732906.4908,3855018.113,1,2,2,2
5700,0,746102.3842,3847193.684,1,1,2,3
5701,0,736109.1028,3855176.113,10,2,1,3
5702,0,754388.2901,3845456.683,4,1,1,3
5703,0,737783.1047,3849571.202,1,1,1,3
5704,0,737238.9365,3841141.019,1,5,2,2
5705,0,749802.0602,3852592.561,1,2,1,3
5706,0,736486.9645,3853857.293,5,1,1,3
5707,0,756229.3618,3856351.362,1,3,2,2
5708,0,753414.5832,3849939.178,1,2,1,3
5709,0,739266.2843,3855947.062,3,2,1,3
5710,0,743633.3346,3843991.093,4,3,3,2
5711,0,747790.7403,3845013.666,1,3,1,3
5712,0,728877.1468,3853202.217,1,2,1,3
5713,0,732431.4219,3848228.135,4,2,1,2
5714,0,734209.7029,3849815.797,10,4,1,2
5715,0,735966.6395,3847578.26,4,2,1,3
5716,0,753344.0871,3839652.354,3,3,2,1
5717,0,730570.2266,3843976.196,4,5,1,3
5718,0,728561.5095,3844777.274,4,5,1,2
5719,0,752468.4407,3841053.362,3,3,1,2
5720,0,747927.0714,3848249.747,14,4,1,3
5721,0,749079.458,3852799.681,12,2,1,3
5722,0,735881.2823,3846342.042,2,3,1,3
5723,0,727424.7789,3844315.695,8,5,1,3
5724,0,735637.2294,3856281.236,1,2,1,3
5725,0,742433.3745,3847263.747,3,1,3,3
5726,0,750589.0302,3849998.322,10,2,2,3
5727,0,727069.032,3844459.495,8,5,1,3
5728,0,748964.5348,3846725.731,11,2,2,2
5729,0,753070.2122,3840094.013,3,3,1,2
5730,0,756434.4644,3855081.71,1,3,1,3
5731,0,735839.013,3849950.939,10,4,3,2
5732,0,745179.0152,3845011.384,4,3,2,3
5733,0,728240.0985,3843320.069,1,3,1,3
5734,0,738321.0451,3842502.242,4,1,1,2
5735,0,755071.5728,3843212.752,4,3,1,2
5736,0,745564.9463,3855202.948,3,1,1,2
5737,0,746109.8013,3849281.99,0,1,1,2
5738,0,732739.1655,3844296.079,11,5,1,3
5739,0,754982.4876,3842523.841,1,3,1,3
5740,0,735278.4068,3853032.942,10,1,1,3
5741,0,755392.3721,3850990.261,1,2,1,2
5742,0,731484.62,3842645.753,11,5,1,3
5743,0,727030.0988,3845858.704,4,3,1,3
5744,0,756250.5107,3853267.033,1,3,1,2
5745,0,755120.9332,3849367.894,1,2,2,3
5746,0,747535.4414,3848177.052,14,4,2,2
5747,0,744000.7802,3849061.047,10,4,2,2
5748,0,729826.6917,3841518.793,4,5,1,3
5749,0,735045.8241,3847374.749,4,3,2,2
5750,0,734214.024,3842705.279,4,5,2,3
5751,0,749830.457,3850899.609,14,2,1,3
5752,0,750437.4388,3850360.283,1,2,1,3
5753,0,747302.8098,3848504.448,14,4,1,3
5754,0,728282.2314,3848786.932,8,5,1,3
5755,0,727795.652,3845006.175,4,3,1,2
5756,0,738357.3855,3847410.796,4,1,1,3
5757,0,738704.6486,3842163.496,10,1,2,2
5758,0,753659.8652,3846230.357,1,4,1,2
5759,0,752877.1252,3851167.005,4,3,1,3
5760,0,748819.6994,3855173.455,4,2,1,2
5761,0,730514.8787,3845894.206,10,4,2,3
5762,0,732864.9606,3850392.633,5,4,1,2
5763,0,742972.2582,3846044.437,1,2,1,2
5764,0,732880.7503,3847869.158,4,3,1,2
5765,0,727957.6574,3847027.804,11,5,1,3
5766,0,745936.3006,3854925.83,4,1,1,3
5767,0,742913.5058,3855684.721,1,1,1,2
5768,0,738428.9211,3845037.562,3,2,1,2
5769,0,730111.3518,3853652.561,3,2,1,2
5770,0,741106.2081,3848857.479,6,4,1,2
5771,0,752899.0507,3842513.622,3,3,2,2
5772,0,748267.5466,3852097.049,14,2,2,2
5773,0,747523.957,3845012.101,3,3,1,3
5774,0,747392.0969,3855534.05,4,2,1,2
5775,0,749969.1356,3841570.26,1,3,1,2
5776,0,742130.8367,3840258.082,14,1,1,3
5777,0,734888.4161,3848709.134,10,1,1,2
5778,0,755149.4597,3853504.205,1,3,2,2
5779,0,748091.5294,3856247.911,1,2,2,2
5780,0,735534.3192,3853241.999,10,1,1,3
5781,0,747650.9257,3847377.756,4,4,1,1
5782,0,727895.9156,3841697.879,0,5,1,3
5783,0,742419.5886,3845859.424,1,2,1,2
5784,0,733685.1845,3856016.351,1,2,1,3
5785,0,735693.3688,3847141.985,2,3,2,2
5786,0,745406.318,3839016.348,1,4,1,3
5787,0,753934.0697,3840008.057,4,3,1,3
5788,0,754889.0737,3850258.895,1,3,2,2
5789,0,746272.5824,3845504.468,3,3,1,1
5790,0,752994.6819,3853314.096,1,3,1,2
5791,0,727370.2277,3847446.087,8,5,1,3
5792,0,738129.461,3854270.956,4,1,1,2
5793,0,733146.4446,3856079.01,3,2,1,1
5794,0,750940.2543,3854753.271,4,2,1,2
5795,0,745739.8245,3839267.614,4,4,1,3
5796,0,736354.6376,3852282.588,10,1,2,3
5797,0,744069.4884,3850243.675,1,1,1,3
5798,0,744536.9452,3840982.774,4,2,1,3
5799,0,727490.7233,3841416.41,8,5,1,3
5800,0,746838.8228,3853072.754,4,2,1,2
5801,0,745362.6426,3843089.729,4,3,1,3
5802,0,732751.8944,3854218.726,3,2,1,2
5803,0,749134.4763,3839171.909,4,2,1,3
5804,0,734588.9532,3848019.684,1,2,1,2
5805,0,732190.5748,3843819.943,11,5,1,3
5806,0,735493.1728,3845283.912,4,2,2,3
5807,0,726962.2644,3843421.444,4,5,1,3
5808,0,756135.2219,3843485.454,4,3,1,2
5809,0,753898.9368,3845500.312,4,1,2,3
5810,0,735937.3871,3839356.684,10,4,1,3
5811,0,755116.1393,3856362.659,1,3,1,3
5812,0,751283.0554,3845101.95,1,3,1,2
5813,0,730862.278,3854165.181,0,2,1,3
5814,0,754128.3435,3843736.407,3,3,1,2
5815,0,740974.0013,3841578.519,3,2,1,1
5816,0,744121.9244,3846429.433,1,2,2,2
5817,0,742363.4116,3852333.353,3,1,1,1
5818,0,742973.6898,3847433.532,1,1,1,3
5819,0,727777.1865,3855898.556,4,5,1,3
5820,0,742882.8987,3839478.112,1,4,1,3
5821,0,735335.7495,3854348.822,10,1,2,3
5822,0,739061.85,3842622.668,4,2,1,3
5823,0,730782.9487,3853315.052,1,2,1,2
5824,0,740179.9546,3847092.718,1,1,1,2
5825,0,735024.3971,3843661.278,0,5,2,3
5826,0,743215.0121,3850468.255,1,1,1,3
5827,0,735575.3098,3843079.884,1,4,1,3
5828,0,751860.4172,3854767.26,1,2,1,2
5829,0,754495.9922,3854402.442,3,2,1,2
5830,0,732313.1756,3846380.417,2,3,1,3
5831,0,734985.0455,3842289.137,11,5,1,2
5832,0,740027.9967,3851774.801,1,1,1,2
5833,0,742757.6795,3847450.159,3,1,1,2
5834,0,740614.6429,3847057.051,10,1,1,2
5835,0,742844.1895,3850330.717,1,1,1,3
5836,0,729111.5019,3841689.03,3,5,2,3
5837,0,725921.7618,3853221.147,3,3,1,3
5838,0,732587.1797,3844484.88,11,5,1,3
5839,0,753687.7488,3845194.966,4,2,1,1
5840,0,744331.5304,3839788.029,10,1,1,3
5841,0,739881.02,3838989.888,1,5,3,3
5842,0,730559.4691,3849255.531,4,3,1,2
5843,0,741064.5538,3854119.501,1,2,1,3
5844,0,727001.678,3839849.835,10,4,1,3
5845,0,739818.5523,3842936.177,4,2,1,3
5846,0,733883.2338,3850802.198,14,4,2,2
5847,0,756231.8608,3853702.607,1,3,1,2
5848,0,735537.3498,3855282.218,14,2,1,2
5849,0,733650.5983,3850209.208,10,4,1,2
5850,0,738479.1113,3851970.513,4,1,1,3
5851,0,725698.6982,3849293.273,0,3,1,2
5852,0,752651.39,3842192.235,3,3,2,2
5853,0,737867.3403,3848268.313,3,1,1,1
5854,0,733217.0476,3855490.816,1,2,1,3
5855,0,750687.9729,3853811.408,1,2,1,3
5856,0,747370.0066,3854203.629,1,2,1,2
5857,0,741095.5317,3851615.479,1,1,1,2
5858,0,734905.8256,3854823.021,10,1,1,3
5859,0,734799.6207,3853450.255,10,4,2,3
5860,0,744770.5208,3851838.757,3,1,1,2
5861,0,737157.5696,3843448.46,3,1,2,2
5862,0,738342.4968,3846864.489,4,2,1,3
5863,0,729803.6756,3847713.01,3,5,1,3
5864,0,749004.4045,3848590.791,1,1,1,3
5865,0,734965.0852,3844119.305,3,5,2,2
5866,0,735858.2556,3849030.493,10,4,1,2
5867,0,733183.6155,3841350.847,8,5,1,3
5868,0,735816.7599,3851483.677,5,1,1,3
5869,0,745247.0539,3844042.266,3,3,1,1
5870,0,744586.1416,3850745.687,10,1,1,3
5871,0,740500.0026,3840673.534,1,1,1,3
5872,0,745449.5512,3840985.494,4,2,1,2
5873,0,744112.4236,3845916.726,4,2,1,2
5874,0,748788.6432,3839269.774,1,2,2,2
5875,0,743701.3335,3854232.648,14,1,2,3
5876,0,736168.1977,3842746.439,3,4,1,2
5877,0,736996.4954,3841361.109,8,5,2,3
5878,0,742569.0539,3847386.184,1,1,2,2
5879,0,737156.7164,3845406.19,4,2,1,3
5880,0,754383.0764,3846295.785,14,4,2,2
5881,0,737667.2057,3844390.61,4,2,1,2
5882,0,749417.347,3848049.724,11,1,1,3
5883,0,731410.376,3846769.421,8,5,2,2
5884,0,741845.1523,3850544.25,10,1,1,3
5885,0,754953.2366,3841815.502,3,3,1,1
5886,0,725928.6443,3845801.264,1,5,1,3
5887,0,743770.6764,3851463.066,1,1,1,3
5888,0,752098.4433,3843697.367,1,3,2,2
5889,0,756306.6439,3852954.467,1,3,1,2
5890,0,751229.2863,3850122.202,14,2,2,3
5891,0,734846.3552,3848857.331,10,1,2,2
5892,0,742231.9967,3840012.662,6,1,2,3
5893,0,731749.2378,3853797.296,4,2,1,3
5894,0,729927.7973,3853161.525,3,2,1,2
5895,0,738128.4335,3847098.135,4,1,1,2
5896,0,743001.3916,3850967.81,1,1,1,2
5897,0,734653.4822,3845463.43,4,1,1,3
5898,0,751421.1512,3846816.284,1,4,2,2
5899,0,750195.4878,3847554.717,1,4,1,2
5900,0,727798.9859,3843311.002,4,3,2,2
5901,0,744921.3707,3839581.066,4,1,2,2
5902,0,746514.7739,3844184.664,4,3,1,3
5903,0,752189.9812,3841130.258,3,3,1,2
5904,0,736444.4565,3841407.131,8,5,2,3
5905,0,756096.2891,3848038.88,1,1,1,3
5906,0,738623.2301,3852920.454,3,1,1,3
5907,0,739016.4223,3843925.906,4,2,1,3
5908,0,728711.392,3841562.146,3,4,2,2
5909,0,746647.4702,3842129.535,3,3,1,2
5910,0,732045.0382,3852960.102,3,1,1,3
5911,0,756261.3504,3849825.383,4,1,1,2
5912,0,754448.7956,3853152.824,1,3,1,3
5913,0,751638.202,3855989.023,1,1,1,3
5914,0,731508.5448,3848584.002,0,2,1,3
5915,0,728623.9908,3839923.41,1,5,2,3
5916,0,729889.4067,3839186.733,12,4,1,2
5917,0,725904.7037,3849542.953,4,5,2,3
5918,0,738552.3181,3854888.756,3,2,1,1
5919,0,728491.0523,3848797.933,8,5,1,3
5920,0,746764.0914,3853629.225,3,2,2,2
5921,0,754717.2208,3855671.902,4,3,1,1
5922,0,755627.3692,3853651.235,1,3,1,3
5923,0,727149.1113,3842760.525,8,5,1,2
5924,0,740504.585,3850785.366,1,1,1,2
5925,0,747078.706,3851902.904,10,2,2,3
5926,0,736146.5823,3841017.256,3,5,1,2
5927,0,755253.8308,3847345.023,3,1,2,2
5928,0,753026.9198,3848862.538,1,1,1,3
5929,0,754491.4929,3846358.392,14,4,2,2
5930,0,727579.8235,3844582.058,8,5,1,3
5931,0,731260.6149,3851793.532,4,1,1,3
5932,0,739927.0553,3853039.996,1,1,1,3
5933,0,741474.2482,3845644.905,3,2,1,2
5934,0,744285.1005,3839900.949,4,1,1,3
5935,0,729999.4067,3840347.848,5,5,1,3
5936,0,756046.0352,3852872.629,1,3,1,2
5937,0,734448.4493,3844604.809,8,5,2,3
5938,0,740723.4756,3846276.598,4,2,1,2
5939,0,733887.0724,3845403.889,1,1,2,3
5940,0,747221.9634,3841557.739,4,3,1,2
5941,0,731248.2235,3855421.417,1,2,1,3
5942,0,746832.346,3852014.885,10,2,1,3
5943,0,731622.0037,3847625.093,4,3,1,3
5944,0,751298.8149,3839574.413,4,3,3,3
5945,0,741901.2475,3853644.7,3,1,1,3
5946,0,733134.7774,3848995.782,3,2,1,2
5947,0,731938.6219,3855332.453,1,2,3,2
5948,0,736209.3746,3852733.88,0,1,2,2
5949,0,744469.5486,3851022.421,1,1,1,3
5950,0,730669.1306,3854126.42,1,2,1,3
5951,0,754196.4015,3848343.922,1,1,1,3
5952,0,754653.0856,3852092.88,1,3,2,2
5953,0,741274.0579,3850271.041,10,1,1,2
5954,0,742429.3575,3847714.75,1,1,1,2
5955,0,734028.7956,3848619.249,3,2,1,2
5956,0,735848.0256,3845691.645,4,3,1,3
5957,0,730179.0664,3839200.042,12,4,1,3
5958,0,755189.0485,3856139.025,1,3,2,2
5959,0,745587.071,3855354.185,3,1,1,2
5960,0,748314.3342,3849722.063,1,1,1,2
5961,0,745373.1235,3841680.049,4,3,2,2
5962,0,728159.9992,3846495.451,8,5,1,3
5963,0,737309.0386,3854408.901,4,2,2,3
5964,0,745295.2268,3846578.036,3,2,1,3
5965,0,751435.2226,3850550.742,10,2,1,3
5966,0,743809.1453,3852993.678,1,1,1,3
5967,0,738719.2342,3849599.414,10,1,2,3
5968,0,750322.1514,3852220.865,1,3,1,3
5969,0,730446.6622,3852353.377,1,4,1,3
5970,0,733975.0088,3845368.844,3,1,1,3
5971,0,735190.5361,3845890.404,4,3,1,3
5972,0,741628.6894,3847994.005,1,1,1,3
5973,0,745937.4266,3838945.505,4,4,1,3
5974,0,738790.2115,3846531.867,3,2,1,2
5975,0,735751.4586,3854451.032,5,2,2,3
5976,0,729610.1337,3839243.242,10,4,1,3
5977,0,736568.6188,3840978.701,3,5,2,3
5978,0,740903.5009,3844707.496,1,2,2,2
5979,0,755953.3486,3849612.151,1,1,2,2
5980,0,749342.9687,3848347.865,1,1,3,3
5981,0,749959.0365,3843316.064,3,3,2,2
5982,0,754522.0679,3849868.192,1,2,1,2
5983,0,746684.7921,3852628.94,4,2,1,3
5984,0,737276.944,3842162.818,4,5,2,2
5985,0,751811.259,3844745.547,4,3,1,3
5986,0,736851.8427,3849598.186,5,1,1,2
5987,0,746919.006,3844912.108,4,3,1,1
5988,0,755409.3668,3856227.892,1,3,1,2
5989,0,751632.6447,3852104.277,4,3,1,3
5990,0,754358.0844,3839291.755,4,3,1,2
5991,0,735309.9739,3843045.325,3,5,1,2
5992,0,728984.2886,3843503.067,4,4,1,2
5993,0,750854.3047,3843794.663,4,3,1,3
5994,0,755212.7888,3839233.695,4,3,1,1
5995,0,736608.8758,3855742.434,1,2,1,3
5996,0,747885.0677,3842303.712,4,3,1,2
5997,0,729559.2133,3842615.534,3,5,1,2
5998,0,750998.9322,3846090.779,1,2,2,2
5999,0,750478.4944,3845177.262,3,3,1,1
6000,0,727115.2857,3851271.528,6,4,2,2
6001,0,733594.0691,3853042.639,3,1,1,3
6002,0,728150.7669,3841247.026,4,5,1,3
6003,0,749804.0656,3850099.662,10,2,1,3
6004,0,754522.2726,3848641.325,1,1,1,3
6005,0,753191.8261,3855352.972,3,2,1,2
6006,0,752439.794,3855982.786,3,1,1,1
6007,0,748500.5727,3850968.106,4,2,1,3
6008,0,735834.3682,3850861.196,14,1,2,3
6009,0,732865.2843,3839102.49,0,4,1,2
6010,0,741422.1716,3848631.982,10,4,1,2
6011,0,753492.6337,3849339.72,14,1,1,3
6012,0,726940.7939,3853152.479,4,5,1,3
6013,0,743459.0494,3840976.445,10,2,1,2
6014,0,738804.8831,3848468.007,1,4,1,2
6015,0,755303.5252,3846690.496,14,4,2,2
6016,0,748809.1098,3844403.926,3,3,1,2
6017,0,729501.003,3847089.08,0,5,2,3
6018,0,733224.1081,3841606.173,8,5,1,3
6019,0,726366.0323,3845098.514,1,5,1,3
6020,0,733673.7322,3843928.881,4,5,1,3
6021,0,727585.225,3839579.159,10,4,1,3
6022,0,731843.8867,3853673.193,4,2,2,3
6023,0,750604.3594,3852299.76,1,3,2,3
6024,0,726044.7446,3855143.038,4,3,2,3
6025,0,752716.3507,3847578.093,10,4,1,3
6026,0,749014.6859,3844454.829,3,3,1,3
6027,0,728315.5515,3856135.74,1,3,1,3
6028,0,751678.1449,3841105.206,3,3,1,2
6029,0,754150.373,3845137.044,4,2,1,3
6030,0,740879.1766,3851781.792,1,1,1,2
6031,0,737406.2174,3855844.906,1,2,1,3
6032,0,756042.5354,3844353.901,1,2,1,3
6033,0,733393.8114,3845921.055,4,3,2,2
6034,0,733023.6875,3842451.38,3,5,1,3
6035,0,753717.6049,3845255.468,3,2,1,1
6036,0,735831.4904,3848760.485,1,1,1,2
6037,0,746375.4769,3844862.165,4,3,2,1
6038,0,739640.3278,3847368.17,1,1,1,2
6039,0,749720.2034,3852822.026,1,2,2,2
6040,0,754648.5175,3855639.755,4,3,3,2
6041,0,728016.2124,3851637.127,4,2,2,3
6042,0,752185.5539,3856191.672,1,1,3,2
6043,0,739155.5565,3846111.566,4,2,1,1
6044,0,750202.6878,3841800.3,4,3,1,2
6045,0,726055.4691,3841065.722,4,5,1,3
6046,0,735760.5627,3856279.801,1,2,1,3
6047,0,736737.9771,3850546.901,4,1,1,2
6048,0,750761.101,3844400.286,1,3,1,2
6049,0,741064.7019,3847804.897,1,1,3,2
6050,0,725875.437,3841024.15,4,5,2,3
6051,0,756465.3976,3845147.475,3,1,1,1
6052,0,728675.4781,3840291.004,11,5,1,3
6053,0,728619.1329,3855530.657,3,5,1,3
6054,0,747611.2689,3840048.26,3,3,2,2
6055,0,755877.4309,3855037.194,1,3,1,3
6056,0,739616.356,3839617.854,11,5,2,3
6057,0,732740.5759,3847906.197,4,3,2,1
6058,0,742504.1092,3848836.084,1,4,1,2
6059,0,742471.7994,3855930.429,1,1,2,2
6060,0,729768.7173,3843870.705,8,4,2,2
6061,0,749076.3128,3846432.229,4,2,1,1
6062,0,750249.2107,3850185.049,10,2,1,3
6063,0,733406.0505,3840404.247,11,5,1,3
6064,0,752284.4561,3843287.669,1,3,1,2
6065,0,750236.3387,3847727.487,1,4,1,3
6066,0,727479.3996,3840031.738,12,4,1,3
6067,0,753808.4062,3853562.438,1,3,1,2
6068,0,728147.0454,3853612.27,4,2,1,2
6069,0,749739.7421,3852633.851,1,2,1,2
